Date de la mesure,09724X0023/P2,09724X0028/P37,09728X0177/PZ1BEC
2020-03-11,103.12,110.05,98.04
2020-03-12,103.16,110.1,98.07
2020-03-13,103.19,110.15,98.1
2020-03-14,103.19,110.18,98.11
2020-03-15,103.17,110.18,98.08
2020-03-16,103.14,110.16,98.06
2020-03-17,103.11,110.12,98.05
2020-03-18,103.1,110.11,98.03
2020-03-19,103.09,110.1,98.02
2020-03-20,103.08,110.1,98.02
2020-03-21,103.07,110.08,98.0
2020-03-22,103.05,110.07,97.99
2020-03-23,103.04,110.04,97.97
2020-03-24,103.02,110.01,97.96
2020-03-25,103.0,109.98,97.93
2020-03-26,102.98,109.93,97.91
2020-03-27,102.95,109.87,97.88
2020-03-28,102.92,109.83,97.86
2020-03-29,102.9,109.82,97.85
2020-03-30,104.04,109.81,97.85
2020-03-31,104.03,109.81,97.84
2020-04-01,104.01,109.79,97.81
2020-04-02,104.0,109.77,97.79
2020-04-03,103.98,109.75,97.77
2020-04-04,103.96,109.71,97.75
2020-04-05,103.95,109.69,97.75
2020-04-06,103.96,109.7,97.77
2020-04-07,103.96,109.7,97.77
2020-04-08,103.95,109.74,97.76
2020-04-09,103.96,109.79,97.75
2020-04-10,103.97,109.96,97.75
2020-04-11,103.98,110.05,97.76
2020-04-12,103.99,110.12,97.76
2020-04-13,104.01,110.2,97.75
2020-04-14,104.0,110.24,97.74
2020-04-15,103.99,110.31,97.74
2020-04-16,104.02,110.35,97.74
2020-04-17,104.01,110.33,97.74
2020-04-18,104.02,110.47,97.74
2020-04-19,104.06,110.56,97.76
2020-04-20,104.1,110.65,97.82
2020-04-21,104.12,110.73,97.85
2020-04-22,104.12,110.74,97.82
2020-04-23,104.09,110.75,97.79
2020-04-24,104.08,110.76,97.76
2020-04-25,104.06,110.8,97.75
2020-04-26,104.07,110.86,97.76
2020-04-27,104.12,110.94,97.8
2020-04-28,104.14,111.01,97.82
2020-04-29,104.13,111.01,97.81
2020-04-30,104.12,111.02,97.8
2020-05-01,104.12,111.02,97.8
2020-05-02,104.13,111.04,97.81
2020-05-03,104.13,111.07,97.81
2020-05-04,104.14,111.12,97.83
2020-05-05,104.15,111.13,97.83
2020-05-06,104.16,111.17,97.85
2020-05-07,104.17,111.18,97.86
2020-05-08,104.16,111.19,97.85
2020-05-09,104.16,111.19,97.85
2020-05-10,104.18,111.19,97.86
2020-05-11,104.89,111.69,98.64
2020-05-12,104.87,111.72,98.61
2020-05-13,104.68,111.66,98.49
2020-05-14,104.56,111.59,98.41
2020-05-15,104.66,111.67,98.54
2020-05-16,104.63,111.68,98.48
2020-05-17,104.67,111.69,98.5
2020-05-18,104.68,111.75,98.53
2020-05-19,104.62,111.74,98.46
2020-05-20,104.6,111.73,98.44
2020-05-21,104.54,111.68,98.38
2020-05-22,104.5,111.66,98.34
2020-05-23,104.46,111.63,98.3
2020-05-24,104.44,111.63,98.27
2020-05-25,104.41,111.61,98.24
2020-05-26,104.37,111.59,98.2
2020-05-27,104.35,111.56,98.16
2020-05-28,104.31,111.52,98.11
2020-05-29,104.32,111.48,98.09
2020-05-30,104.25,111.37,98.03
2020-05-31,104.21,111.27,98.0
2020-06-01,104.16,111.17,97.95
2020-06-02,104.12,111.07,97.91
2020-06-03,104.11,110.97,97.89
2020-06-04,104.67,111.28,98.38
2020-06-05,104.68,111.51,98.51
2020-06-06,104.56,111.49,98.4
2020-06-07,104.48,111.48,98.38
2020-06-08,104.48,111.48,98.37
2020-06-09,104.45,111.44,98.36
2020-06-10,104.45,111.42,98.35
2020-06-11,104.42,111.36,98.34
2020-06-12,104.39,111.32,98.29
2020-06-13,104.53,111.34,98.34
2020-06-14,104.53,111.42,98.39
2020-06-15,104.51,111.45,98.35
2020-06-16,104.45,111.44,98.28
2020-06-17,104.45,111.44,98.28
2020-06-18,104.38,111.37,98.21
2020-06-19,104.33,111.33,98.16
2020-06-20,104.28,111.28,98.12
2020-06-21,104.24,111.25,98.09
2020-06-22,104.22,111.21,98.06
2020-06-23,104.19,111.23,98.04
2020-06-24,104.18,111.21,98.01
2020-06-25,104.15,111.18,98.0
2020-06-26,104.13,111.16,97.97
2020-06-27,104.12,111.16,97.95
2020-06-28,104.13,111.16,97.95
2020-06-29,104.06,110.98,97.89
2020-06-30,104.02,110.86,97.85
2020-07-01,103.99,110.75,97.83
2020-07-02,103.98,110.8,97.81
2020-07-03,103.97,110.79,97.8
2020-07-04,103.96,110.77,97.78
2020-07-05,103.93,110.71,97.76
2020-07-06,103.93,110.66,97.75
2020-07-07,103.9,110.64,97.73
2020-07-08,103.88,110.62,97.72
2020-07-09,103.87,110.62,97.71
2020-07-10,103.86,110.59,97.7
2020-07-11,103.86,110.58,97.7
2020-07-12,103.83,110.53,97.68
2020-07-13,103.82,110.5,97.68
2020-07-14,103.82,110.46,97.66
2020-07-15,103.82,110.3,97.63
2020-07-16,103.67,109.96,97.53
2020-07-17,103.61,109.78,97.5
2020-07-18,103.59,109.66,97.5
2020-07-19,103.53,109.52,97.44
2020-07-20,103.47,109.38,97.42
2020-07-21,103.45,109.29,97.4
2020-07-22,103.44,109.23,97.39
2020-07-23,103.43,109.18,97.37
2020-07-24,103.41,109.15,97.37
2020-07-25,103.4,109.11,97.36
2020-07-26,103.38,109.08,97.35
2020-07-27,103.37,109.05,97.34
2020-07-28,103.36,109.03,97.34
2020-07-29,103.35,109.01,97.33
2020-07-30,103.34,108.99,97.33
2020-07-31,103.33,108.99,97.33
2020-08-01,103.32,108.98,97.32
2020-08-02,103.32,108.98,97.31
2020-08-03,103.32,108.97,97.31
2020-08-04,103.3,108.95,97.3
2020-08-05,103.28,108.93,97.29
2020-08-06,103.26,108.89,97.27
2020-08-07,103.24,108.86,97.26
2020-08-08,103.23,108.84,97.25
2020-08-09,103.22,108.84,97.25
2020-08-10,103.24,108.85,97.26
2020-08-11,103.14,108.74,97.21
2020-08-12,103.07,108.62,97.18
2020-08-13,103.05,108.57,97.16
2020-08-14,103.04,108.53,97.16
2020-08-15,103.0,108.48,97.14
2020-08-16,102.99,108.46,97.13
2020-08-17,103.0,108.45,97.13
2020-08-18,102.94,108.25,97.1
2020-08-19,102.92,108.33,97.08
2020-08-20,102.92,108.34,97.08
2020-08-21,102.92,108.35,97.08
2020-08-22,102.92,108.35,97.07
2020-08-23,102.92,108.35,97.07
2020-08-24,102.92,108.36,97.07
2020-08-25,102.93,108.34,97.08
2020-08-26,102.8,108.19,97.03
2020-08-27,102.76,108.12,97.01
2020-08-28,102.77,108.09,97.01
2020-08-29,102.77,108.05,97.0
2020-08-30,102.52,107.8,96.93
2020-08-31,102.39,107.63,96.88
2020-09-01,102.3,107.47,96.83
2020-09-02,102.12,107.23,96.75
2020-09-03,102.02,107.08,96.69
2020-09-04,101.94,106.96,96.66
2020-09-05,101.88,106.87,96.62
2020-09-06,101.83,106.8,96.58
2020-09-07,101.8,106.75,96.56
2020-09-08,101.76,106.69,96.53
2020-09-09,101.72,106.64,96.52
2020-09-10,101.68,106.55,96.48
2020-09-11,101.64,106.54,96.47
2020-09-12,101.62,106.51,96.45
2020-09-13,101.6,106.49,96.44
2020-09-14,101.59,106.48,96.44
2020-09-15,101.58,106.47,96.43
2020-09-16,101.59,106.49,96.42
2020-09-17,101.6,106.5,96.42
2020-09-18,101.61,106.5,96.42
2020-09-19,101.47,106.29,96.36
2020-09-20,101.36,106.14,96.32
2020-09-21,101.29,106.05,96.3
2020-09-22,101.24,105.98,96.28
2020-09-23,101.21,105.93,96.27
2020-09-24,101.1,105.76,96.2
2020-09-25,101.01,105.65,96.17
2020-09-26,100.87,105.45,96.08
2020-09-27,100.73,105.28,96.01
2020-09-28,100.61,105.13,95.94
2020-09-29,100.49,104.99,95.88
2020-09-30,100.39,104.87,95.82
2020-10-01,100.28,104.81,95.76
2020-10-02,101.04,105.17,96.32
2020-10-03,102.49,106.18,97.8
2020-10-04,102.85,107.02,97.89
2020-10-05,102.88,107.34,97.93
2020-10-06,102.85,107.49,97.94
2020-10-07,102.84,107.58,97.94
2020-10-08,102.82,107.62,97.93
2020-10-09,102.83,107.66,97.93
2020-10-10,102.87,107.77,97.94
2020-10-11,102.88,107.82,97.94
2020-10-12,102.89,107.86,97.94
2020-10-13,102.93,107.92,97.94
2020-10-14,102.98,107.97,97.95
2020-10-15,103.02,108.03,97.98
2020-10-16,103.03,108.06,97.98
2020-10-17,103.02,108.06,97.97
2020-10-18,103.0,108.05,97.96
2020-10-19,103.02,108.05,97.97
2020-10-20,103.01,108.05,97.96
2020-10-21,103.01,108.04,97.95
2020-10-22,102.99,108.02,97.88
2020-10-23,103.05,107.99,97.9
2020-10-24,103.06,108.03,97.94
2020-10-25,103.05,108.03,97.92
2020-10-26,103.38,108.15,98.15
2020-10-27,103.39,108.31,98.17
2020-10-28,103.35,108.34,98.1
2020-10-29,103.27,108.35,98.03
2020-10-30,103.23,108.35,97.99
2020-10-31,103.19,108.33,97.95
2020-11-01,103.15,108.31,97.92
2020-11-02,103.12,108.3,97.89
2020-11-03,103.1,108.28,97.85
2020-11-04,103.08,108.26,97.82
2020-11-05,103.04,108.21,97.79
2020-11-06,103.01,108.19,97.76
2020-11-07,102.99,108.15,97.73
2020-11-08,102.95,108.09,97.71
2020-11-09,102.96,108.07,97.71
2020-11-10,102.94,108.05,97.68
2020-11-11,102.91,108.02,97.65
2020-11-12,102.88,107.96,97.63
2020-11-13,102.86,107.92,97.61
2020-11-14,102.85,107.89,97.59
2020-11-15,102.8,107.83,97.55
2020-11-16,102.78,107.79,97.53
2020-11-17,102.75,107.75,97.51
2020-11-18,102.73,107.71,97.48
2020-11-19,102.68,107.64,97.45
2020-11-20,102.66,107.6,97.43
2020-11-21,102.63,107.52,
2020-11-22,102.58,107.45,
2020-11-23,102.54,107.37,
2020-11-24,102.54,107.34,
2020-11-25,102.52,107.31,
2020-11-26,102.46,107.22,
2020-11-27,102.35,107.1,97.22
2020-11-28,102.22,106.94,97.18
2020-11-29,102.02,106.75,97.11
2020-11-30,101.83,106.53,97.03
2020-12-01,101.7,106.35,96.97
2020-12-02,101.6,106.19,96.87
2020-12-03,101.53,106.07,96.8
2020-12-04,101.47,105.98,96.77
2020-12-05,101.67,105.89,97.02
2020-12-06,101.76,105.92,97.15
2020-12-07,101.85,105.94,97.17
2020-12-08,101.92,105.97,97.19
2020-12-09,101.93,105.98,97.18
2020-12-10,101.94,105.98,97.16
2020-12-11,101.92,105.97,97.14
2020-12-12,101.91,105.98,97.13
2020-12-13,101.87,105.98,97.12
2020-12-14,101.85,105.96,97.11
2020-12-15,101.88,105.97,97.1
2020-12-16,101.97,106.04,97.21
2020-12-17,102.05,106.13,97.28
2020-12-18,102.09,106.24,97.3
2020-12-19,102.11,106.33,97.3
2020-12-20,102.27,106.45,97.45
2020-12-21,102.51,106.71,97.67
2020-12-22,102.63,106.98,97.72
2020-12-23,102.69,107.2,97.75
2020-12-24,102.76,107.43,97.78
2020-12-25,102.79,107.56,97.79
2020-12-26,102.79,107.58,97.78
2020-12-27,102.77,107.6,97.75
2020-12-28,102.78,107.63,97.76
2020-12-29,102.77,107.63,97.75
2020-12-30,102.76,107.63,97.72
2020-12-31,102.72,107.6,97.7
2021-01-01,102.72,107.57,97.7
2021-01-02,102.72,107.56,97.72
2021-01-03,102.71,107.55,97.73
2021-01-04,102.73,107.56,97.75
2021-01-05,102.73,107.57,97.75
2021-01-06,102.72,107.56,97.74
2021-01-07,102.7,107.53,97.71
2021-01-08,102.68,107.51,97.68
2021-01-09,102.65,107.47,97.65
2021-01-10,102.63,107.43,97.64
2021-01-11,102.61,107.42,97.62
2021-01-12,102.57,107.39,97.58
2021-01-13,102.53,107.34,97.55
2021-01-14,102.49,107.28,97.52
2021-01-15,102.47,107.25,97.52
2021-01-16,102.46,107.23,97.51
2021-01-17,102.45,107.21,97.51
2021-01-18,102.43,107.19,97.49
2021-01-19,102.4,107.14,97.46
2021-01-20,102.35,107.09,97.43
2021-01-21,102.33,107.04,97.45
2021-01-22,102.7,107.08,97.66
2021-01-23,103.17,107.69,98.19
2021-01-24,103.25,107.99,98.2
2021-01-25,103.29,108.19,98.21
2021-01-26,103.3,108.32,98.2
2021-01-27,103.32,108.42,98.19
2021-01-28,103.33,108.5,
2021-01-29,103.4,108.6,
2021-01-30,103.44,108.7,98.26
2021-01-31,103.45,108.79,98.25
2021-02-01,103.45,108.85,98.24
2021-02-02,103.44,108.87,98.23
2021-02-03,103.44,108.9,98.21
2021-02-04,103.45,108.93,98.2
2021-02-05,103.46,108.97,
2021-02-06,103.46,109.02,
2021-02-07,103.51,109.07,
2021-02-08,103.51,109.11,
2021-02-09,103.48,109.1,
2021-02-10,103.48,109.12,
2021-02-11,103.47,109.12,
2021-02-12,103.45,109.09,
2021-02-13,103.43,109.09,
2021-02-14,103.4,109.07,
2021-02-15,103.37,109.03,
2021-02-16,103.35,109.0,
2021-02-17,103.33,108.97,
2021-02-18,103.31,108.94,
2021-02-19,103.3,108.93,
2021-02-20,103.29,108.91,
2021-02-21,103.28,108.89,
2021-02-22,103.27,108.85,
2021-02-23,103.25,108.8,
2021-02-24,103.24,108.75,
2021-02-25,103.25,108.73,
2021-02-26,103.24,108.68,
2021-02-27,103.23,108.63,
2021-02-28,103.2,108.57,
2021-03-01,103.17,108.51,
2021-03-02,103.16,108.47,
2021-03-03,103.14,108.43,
2021-03-04,103.12,108.39,
2021-03-05,103.09,108.34,
2021-03-06,103.06,108.3,
2021-03-07,103.05,108.33,
2021-03-08,103.05,108.35,
2021-03-09,103.04,108.35,
2021-03-10,103.03,108.33,
2021-03-11,103.01,108.33,
2021-03-12,103.01,108.33,
2021-03-13,102.99,108.31,
2021-03-14,102.98,108.27,
2021-03-15,102.95,108.24,
2021-03-16,102.94,108.22,
2021-03-17,102.92,108.19,
2021-03-18,102.9,108.15,
2021-03-19,102.89,108.13,
2021-03-20,102.88,108.08,97.56
2021-03-21,102.84,108.03,97.54
2021-03-22,102.82,108.0,97.53
2021-03-23,102.81,107.98,97.51
2021-03-24,102.8,107.96,97.49
2021-03-25,102.79,107.94,97.48
2021-03-26,102.79,107.94,97.47
2021-03-27,102.77,107.89,97.44
2021-03-28,102.75,107.83,97.42
2021-03-29,102.74,107.78,97.42
2021-03-30,102.76,107.76,97.41
2021-03-31,102.78,107.83,97.43
2021-04-01,102.83,107.89,97.46
2021-04-02,102.84,107.91,97.47
2021-04-03,102.85,107.92,97.48
2021-04-04,102.84,107.9,97.49
2021-04-05,102.81,107.84,97.44
2021-04-06,102.79,107.8,97.43
2021-04-07,102.77,107.76,97.39
2021-04-08,102.71,107.69,97.35
2021-04-09,102.68,107.65,97.31
2021-04-10,102.65,107.64,97.28
2021-04-11,102.67,107.63,97.32
2021-04-12,102.81,107.72,97.44
2021-04-13,102.84,107.87,97.48
2021-04-14,102.85,107.97,97.46
2021-04-15,102.83,108.06,97.44
2021-04-16,102.83,108.1,97.42
2021-04-17,102.83,108.11,97.41
2021-04-18,102.8,108.11,97.38
2021-04-19,102.79,108.11,97.37
2021-04-20,102.8,108.12,97.36
2021-04-21,102.79,108.12,97.35
2021-04-22,102.79,108.13,97.35
2021-04-23,102.79,108.13,97.35
2021-04-24,102.79,108.13,97.34
2021-04-25,102.79,108.14,97.34
2021-04-26,102.83,108.17,97.36
2021-04-27,102.89,108.24,97.42
2021-04-28,102.89,108.25,97.42
2021-04-29,102.98,108.25,97.45
2021-04-30,103.05,108.4,97.59
2021-05-01,103.21,108.51,97.65
2021-05-02,103.37,108.83,97.9
2021-05-03,103.37,108.9,97.89
2021-05-04,103.33,108.93,97.83
2021-05-05,103.29,108.93,97.79
2021-05-06,103.25,108.91,97.75
2021-05-07,103.23,108.9,97.73
2021-05-08,103.23,108.89,97.73
2021-05-09,103.21,108.86,97.7
2021-05-10,103.39,108.83,97.74
2021-05-11,103.74,109.26,98.18
2021-05-12,103.73,109.29,98.15
2021-05-13,103.59,109.27,98.06
2021-05-14,103.5,109.24,97.99
2021-05-15,103.45,109.19,97.93
2021-05-16,103.39,109.13,97.63
2021-05-17,103.38,109.08,97.63
2021-05-18,103.35,109.04,97.6
2021-05-19,103.31,109.01,97.57
2021-05-20,103.27,108.93,97.56
2021-05-21,103.25,108.88,97.54
2021-05-22,103.24,108.85,97.53
2021-05-23,103.22,108.81,97.5
2021-05-24,103.21,108.78,
2021-05-25,103.2,108.77,
2021-05-26,103.18,108.75,
2021-05-27,103.16,108.71,
2021-05-28,103.16,108.71,
2021-05-29,103.14,108.69,
2021-05-30,103.12,108.67,
2021-05-31,103.11,108.64,
2021-06-01,103.11,108.64,
2021-06-02,103.08,108.63,
2021-06-03,103.06,108.59,
2021-06-04,103.04,108.56,
2021-06-05,103.02,108.54,
2021-06-06,103.01,108.52,
2021-06-07,103.0,108.49,
2021-06-08,103.0,108.49,
2021-06-09,102.98,108.45,97.49
2021-06-10,103.0,108.45,97.5
2021-06-11,102.92,108.34,97.43
2021-06-12,102.91,108.24,97.43
2021-06-13,102.73,108.0,97.31
2021-06-14,102.68,107.89,97.27
2021-06-15,102.65,107.82,97.25
2021-06-16,102.63,107.76,97.22
2021-06-17,102.56,107.66,97.19
2021-06-18,102.33,107.37,97.08
2021-06-19,102.21,107.17,97.03
2021-06-20,102.12,107.03,96.98
2021-06-21,102.05,106.9,96.94
2021-06-22,101.96,106.77,96.9
2021-06-23,101.88,106.64,96.85
2021-06-24,101.8,106.51,96.8
2021-06-25,101.73,106.39,96.76
2021-06-26,101.67,106.28,96.73
2021-06-27,101.61,106.2,96.7
2021-06-28,101.56,106.11,96.67
2021-06-29,101.51,106.03,96.63
2021-06-30,101.46,105.94,96.6
2021-07-01,101.4,105.89,96.57
2021-07-02,101.34,105.82,96.55
2021-07-03,101.28,105.75,96.52
2021-07-04,101.23,105.69,96.5
2021-07-05,101.19,105.63,96.47
2021-07-06,101.14,105.56,96.45
2021-07-07,101.1,105.51,96.42
2021-07-08,101.06,105.44,96.4
2021-07-09,100.99,105.36,96.36
2021-07-10,100.89,105.25,96.32
2021-07-11,100.82,105.19,96.29
2021-07-12,100.77,105.13,96.26
2021-07-13,100.72,105.07,96.23
2021-07-14,100.68,105.01,96.2
2021-07-15,100.63,104.95,96.17
2021-07-16,100.58,104.87,96.14
2021-07-17,100.51,104.76,96.12
2021-07-18,100.38,104.6,96.04
2021-07-19,100.27,104.47,95.99
2021-07-20,100.19,104.36,95.96
2021-07-21,100.11,104.26,95.9
2021-07-22,100.02,104.15,95.86
2021-07-23,99.95,104.06,95.82
2021-07-24,99.9,103.99,95.8
2021-07-25,99.85,103.96,95.77
2021-07-26,99.81,103.9,95.75
2021-07-27,99.76,103.81,95.71
2021-07-28,99.66,103.66,95.64
2021-07-29,99.57,103.54,95.58
2021-07-30,99.49,103.44,95.54
2021-07-31,99.43,103.36,95.51
2021-08-01,99.37,103.29,95.48
2021-08-02,99.31,103.22,95.42
2021-08-03,99.21,103.1,95.37
2021-08-04,99.13,103.0,95.31
2021-08-05,99.06,102.91,95.27
2021-08-06,98.99,102.83,95.22
2021-08-07,98.94,102.75,95.19
2021-08-08,98.88,102.67,95.15
2021-08-09,98.82,102.61,95.11
2021-08-10,98.77,102.54,95.08
2021-08-11,98.72,102.48,95.05
2021-08-12,98.68,102.42,95.02
2021-08-13,98.64,102.37,94.99
2021-08-14,98.6,102.32,94.96
2021-08-15,98.55,102.27,94.93
2021-08-16,98.51,102.21,94.9
2021-08-17,98.46,102.16,94.87
2021-08-18,98.42,102.11,94.84
2021-08-19,98.38,102.06,94.81
2021-08-20,98.34,102.01,94.78
2021-08-21,98.3,101.96,94.74
2021-08-22,98.25,101.91,94.71
2021-08-23,98.22,101.87,94.68
2021-08-24,98.19,101.83,94.66
2021-08-25,98.14,101.78,94.62
2021-08-26,98.08,101.71,94.56
2021-08-27,98.01,101.64,94.51
2021-08-28,97.94,101.56,94.46
2021-08-29,97.87,101.48,94.4
2021-08-30,97.82,101.42,94.36
2021-08-31,97.77,101.34,94.32
2021-09-01,97.72,101.28,94.28
2021-09-02,97.66,101.22,94.23
2021-09-03,97.61,101.15,94.18
2021-09-04,97.55,101.09,94.14
2021-09-05,97.49,101.02,94.09
2021-09-06,97.44,101.02,94.05
2021-09-07,97.39,101.02,94.01
2021-09-08,97.34,101.02,93.97
2021-09-09,97.29,101.02,93.93
2021-09-10,97.25,101.02,93.89
2021-09-11,97.21,101.02,93.85
2021-09-12,97.17,101.02,93.81
2021-09-13,97.13,101.02,93.78
2021-09-14,97.09,101.02,93.74
2021-09-15,97.06,101.02,93.71
2021-09-16,97.05,101.02,93.68
2021-09-17,97.01,101.02,93.66
2021-09-18,96.97,101.02,93.63
2021-09-19,96.92,101.02,93.58
2021-09-20,96.88,101.02,93.54
2021-09-21,96.83,101.02,93.5
2021-09-22,96.78,101.02,93.45
2021-09-23,96.73,101.02,93.4
2021-09-24,96.69,101.02,93.36
2021-09-25,96.65,101.02,93.32
2021-09-26,96.61,101.02,93.28
2021-09-27,96.58,101.02,93.25
2021-09-28,96.53,101.03,93.19
2021-09-29,96.48,101.02,93.13
2021-09-30,96.43,101.02,93.09
2021-10-01,96.38,101.02,93.04
2021-10-02,96.34,101.02,93.0
2021-10-03,96.28,101.02,92.95
2021-10-04,96.24,101.02,92.9
2021-10-05,96.24,101.02,92.91
2021-10-06,96.24,101.02,92.88
2021-10-07,96.21,101.02,92.85
2021-10-08,96.2,101.02,92.82
2021-10-09,96.18,101.02,92.78
2021-10-10,96.14,101.02,92.74
2021-10-11,96.11,101.02,92.71
2021-10-12,96.07,101.02,92.68
2021-10-13,96.04,101.02,92.64
2021-10-14,96.01,101.02,92.61
2021-10-15,95.98,101.02,92.57
2021-10-16,95.95,101.02,92.54
2021-10-17,95.92,101.02,92.5
2021-10-18,95.89,101.02,92.47
2021-10-19,95.86,101.02,92.44
2021-10-20,95.8,101.02,92.41
2021-10-21,95.84,101.02,92.38
2021-10-22,95.9,101.02,92.36
2021-10-23,95.96,101.02,92.33
2021-10-24,96.01,101.02,92.31
2021-10-25,96.06,101.02,92.3
2021-10-26,96.09,101.02,92.28
2021-10-27,96.12,101.02,92.27
2021-10-28,96.18,101.02,92.25
2021-10-29,96.23,101.02,92.25
2021-10-30,96.28,101.02,92.24
2021-10-31,96.44,101.02,92.26
2021-11-01,96.6,101.07,92.34
2021-11-02,96.65,101.13,92.53
2021-11-03,96.68,101.03,92.64
2021-11-04,96.75,101.02,92.71
2021-11-05,96.87,101.12,92.75
2021-11-06,96.95,101.25,92.79
2021-11-07,97.01,101.34,92.83
2021-11-08,97.07,101.41,92.87
2021-11-09,97.12,101.48,92.9
2021-11-10,97.17,101.56,92.93
2021-11-11,97.27,101.68,92.98
2021-11-12,97.38,101.93,93.03
2021-11-13,97.55,102.32,93.09
2021-11-14,97.72,102.66,93.15
2021-11-15,97.89,102.95,93.22
2021-11-16,98.05,103.26,93.29
2021-11-17,98.2,103.53,93.36
2021-11-18,98.34,103.77,93.42
2021-11-19,98.47,103.99,93.48
2021-11-20,98.59,104.18,93.54
2021-11-21,98.69,104.35,93.6
2021-11-22,98.79,104.5,93.65
2021-11-23,98.88,104.66,93.71
2021-11-24,98.97,104.82,93.76
2021-11-25,99.08,104.98,93.82
2021-11-26,99.17,105.16,93.9
2021-11-27,99.24,105.24,93.95
2021-11-28,99.29,105.29,94.0
2021-11-29,99.31,105.31,94.04
2021-11-30,99.34,105.31,94.06
2021-12-01,99.38,105.33,94.1
2021-12-02,99.41,105.36,94.13
2021-12-03,99.42,105.36,94.15
2021-12-04,99.44,105.39,94.17
2021-12-05,99.46,105.4,94.2
2021-12-06,99.46,105.4,94.21
2021-12-07,99.46,105.39,94.22
2021-12-08,99.5,105.4,94.26
2021-12-09,99.53,105.47,94.28
2021-12-10,99.54,105.5,94.31
2021-12-11,99.54,105.48,94.32
2021-12-12,99.52,105.45,94.32
2021-12-13,99.51,105.42,94.33
2021-12-14,99.5,105.38,94.34
2021-12-15,99.5,105.37,94.35
2021-12-16,99.49,105.35,94.35
2021-12-17,99.47,105.33,94.35
2021-12-18,99.47,105.32,94.35
2021-12-19,99.46,105.31,94.35
2021-12-20,99.45,105.28,94.35
2021-12-21,99.42,105.24,94.34
2021-12-22,99.4,105.2,94.33
2021-12-23,99.39,105.19,94.33
2021-12-24,99.37,105.16,94.32
2021-12-25,99.38,105.16,94.33
2021-12-26,99.38,105.21,94.35
2021-12-27,99.35,105.21,94.34
2021-12-28,99.34,105.2,94.33
2021-12-29,99.34,105.18,94.33
2021-12-30,99.35,105.19,94.33
2021-12-31,99.36,105.22,94.34
2022-01-01,99.36,105.21,94.35
2022-01-02,99.36,105.18,94.35
2022-01-03,99.35,105.15,94.34
2022-01-04,99.33,105.13,94.34
2022-01-05,99.32,105.11,94.33
2022-01-06,99.3,105.07,94.32
2022-01-07,99.27,105.03,94.31
2022-01-08,99.24,104.98,94.3
2022-01-09,99.21,104.92,94.28
2022-01-10,99.18,104.86,94.26
2022-01-11,99.13,104.79,94.23
2022-01-12,99.08,104.71,94.21
2022-01-13,99.02,104.59,94.18
2022-01-14,98.94,104.3,94.15
2022-01-15,98.83,104.01,94.12
2022-01-16,98.7,103.75,94.07
2022-01-17,98.58,103.52,94.03
2022-01-18,98.46,103.33,93.98
2022-01-19,98.35,103.15,93.94
2022-01-20,98.25,103.02,93.89
2022-01-21,98.16,102.88,93.84
2022-01-22,98.06,102.75,93.79
2022-01-23,97.96,102.61,93.74
2022-01-24,97.88,102.49,93.69
2022-01-25,97.79,102.37,93.64
2022-01-26,97.72,102.26,93.59
2022-01-27,97.62,102.13,93.53
2022-01-28,97.55,102.04,93.48
2022-01-29,97.47,101.94,93.42
2022-01-30,97.37,101.83,93.37
2022-01-31,97.31,101.74,93.32
2022-02-01,97.25,101.64,93.27
2022-02-02,97.18,101.55,93.22
2022-02-03,97.08,101.45,93.16
2022-02-04,97.02,101.38,93.11
2022-02-05,96.97,101.31,93.07
2022-02-06,96.89,101.23,93.01
2022-02-07,96.85,101.18,92.97
2022-02-08,96.79,101.14,92.92
2022-02-09,96.74,101.08,92.87
2022-02-10,96.67,101.02,92.83
2022-02-11,96.64,101.02,92.78
2022-02-12,96.61,101.02,92.74
2022-02-13,96.56,101.02,92.7
2022-02-14,96.54,101.02,92.66
2022-02-15,96.51,101.02,92.65
2022-02-16,96.49,101.02,92.63
2022-02-17,96.49,101.02,92.59
2022-02-18,96.49,101.02,92.57
2022-02-19,96.48,101.02,92.54
2022-02-20,96.46,101.02,92.52
2022-02-21,96.46,101.02,92.5
2022-02-22,96.45,101.02,92.48
2022-02-23,96.42,101.02,92.44
2022-02-24,96.37,101.02,92.41
2022-02-25,96.34,101.02,92.38
2022-02-26,96.31,101.02,92.35
2022-02-27,96.25,101.02,92.31
2022-02-28,96.22,101.02,92.28
2022-03-01,96.18,101.02,92.24
2022-03-02,96.14,101.02,92.21
2022-03-03,96.08,101.02,92.17
2022-03-04,96.06,101.02,92.14
2022-03-05,96.03,101.02,92.11
2022-03-06,95.99,101.02,92.09
2022-03-07,95.97,101.02,92.06
2022-03-08,95.95,101.02,92.03
2022-03-09,95.92,101.02,92.0
2022-03-10,95.87,101.02,91.97
2022-03-11,95.85,101.02,91.94
2022-03-12,95.84,101.02,91.91
2022-03-13,95.8,101.02,91.88
2022-03-14,95.78,101.02,91.86
2022-03-15,95.77,101.02,91.84
2022-03-16,95.76,101.02,91.83
2022-03-17,95.76,101.02,91.81
2022-03-18,95.76,101.02,91.8
2022-03-19,95.76,101.02,91.79
2022-03-20,95.74,101.02,91.77
2022-03-21,95.73,101.02,91.75
2022-03-22,95.71,101.02,91.73
2022-03-23,95.7,101.02,91.71
2022-03-24,95.66,101.02,91.69
2022-03-25,95.64,101.02,91.67
